Mod:Item:MetaData, Localized Name
gregtech:frame_stainless_steel:7, 不锈钢框架
gregtech:frame_stainless_steel:8, 不锈钢框架
gregtech:frame_stainless_steel:9, 不锈钢框架
gregtech:frame_stainless_steel:10, 不锈钢框架
gregtech:frame_stainless_steel:11, 不锈钢框架
gregtech:frame_stainless_steel:12, 不锈钢框架
gregtech:frame_stainless_steel:13, 不锈钢框架
gregtech:frame_stainless_steel:14, 不锈钢框架
gregtech:frame_stainless_steel:15, 不锈钢框架
gregtech:frame_tungsten_steel:0, 钨钢框架
gregtech:frame_tungsten_steel:1, 钨钢框架
gregtech:frame_tungsten_steel:2, 钨钢框架
gregtech:frame_tungsten_steel:3, 钨钢框架
gregtech:frame_tungsten_steel:4, 钨钢框架
gregtech:frame_tungsten_steel:5, 钨钢框架
gregtech:frame_tungsten_steel:6, 钨钢框架
gregtech:frame_tungsten_steel:7, 钨钢框架
gregtech:frame_tungsten_steel:8, 钨钢框架
gregtech:frame_tungsten_steel:9, 钨钢框架
gregtech:frame_tungsten_steel:10, 钨钢框架
gregtech:frame_tungsten_steel:11, 钨钢框架
gregtech:frame_tungsten_steel:12, 钨钢框架
gregtech:frame_tungsten_steel:13, 钨钢框架
gregtech:frame_tungsten_steel:14, 钨钢框架
gregtech:frame_tungsten_steel:15, 钨钢框架
gregtech:frame_naquadria:0, 超能硅岩框架
gregtech:frame_naquadria:1, 超能硅岩框架
gregtech:frame_naquadria:2, 超能硅岩框架
gregtech:frame_naquadria:3, 超能硅岩框架
gregtech:frame_naquadria:4, 超能硅岩框架
gregtech:frame_naquadria:5, 超能硅岩框架
gregtech:frame_naquadria:6, 超能硅岩框架
gregtech:frame_naquadria:7, 超能硅岩框架
gregtech:frame_naquadria:8, 超能硅岩框架
gregtech:frame_naquadria:9, 超能硅岩框架
gregtech:frame_naquadria:10, 超能硅岩框架
gregtech:frame_naquadria:11, 超能硅岩框架
gregtech:frame_naquadria:12, 超能硅岩框架
gregtech:frame_naquadria:13, 超能硅岩框架
gregtech:frame_naquadria:14, 超能硅岩框架
gregtech:frame_naquadria:15, 超能硅岩框架
gregtech:frame_darmstadtium:0, 鐽框架
gregtech:frame_darmstadtium:1, 鐽框架
gregtech:frame_darmstadtium:2, 鐽框架
gregtech:frame_darmstadtium:3, 鐽框架
gregtech:frame_darmstadtium:4, 鐽框架
gregtech:frame_darmstadtium:5, 鐽框架
gregtech:frame_darmstadtium:6, 鐽框架
gregtech:frame_darmstadtium:7, 鐽框架
gregtech:frame_darmstadtium:8, 鐽框架
gregtech:frame_darmstadtium:9, 鐽框架
gregtech:frame_darmstadtium:10, 鐽框架
gregtech:frame_darmstadtium:11, 鐽框架
gregtech:frame_darmstadtium:12, 鐽框架
gregtech:frame_darmstadtium:13, 鐽框架
gregtech:frame_darmstadtium:14, 鐽框架
gregtech:frame_darmstadtium:15, 鐽框架
gregtech:frame_bronze:0, 青铜框架
gregtech:frame_bronze:1, 青铜框架
gregtech:frame_bronze:2, 青铜框架
gregtech:frame_bronze:3, 青铜框架
gregtech:frame_bronze:4, 青铜框架
gregtech:frame_bronze:5, 青铜框架
gregtech:frame_bronze:6, 青铜框架
gregtech:frame_bronze:7, 青铜框架
gregtech:frame_bronze:8, 青铜框架
gregtech:frame_bronze:9, 青铜框架
gregtech:frame_bronze:10, 青铜框架
gregtech:frame_bronze:11, 青铜框架
gregtech:frame_bronze:12, 青铜框架
gregtech:frame_bronze:13, 青铜框架
gregtech:frame_bronze:14, 青铜框架
gregtech:frame_bronze:15, 青铜框架
gregtech:frame_hg_alloy:0, 高温超导体-1223框架
gregtech:frame_hg_alloy:1, 高温超导体-1223框架
gregtech:frame_hg_alloy:2, 高温超导体-1223框架
gregtech:frame_hg_alloy:3, 高温超导体-1223框架
gregtech:frame_hg_alloy:4, 高温超导体-1223框架
gregtech:frame_hg_alloy:5, 高温超导体-1223框架
gregtech:frame_hg_alloy:6, 高温超导体-1223框架
gregtech:frame_hg_alloy:7, 高温超导体-1223框架
gregtech:frame_hg_alloy:8, 高温超导体-1223框架
gregtech:frame_hg_alloy:9, 高温超导体-1223框架
gregtech:frame_hg_alloy:10, 高温超导体-1223框架
gregtech:frame_hg_alloy:11, 高温超导体-1223框架
gregtech:frame_hg_alloy:12, 高温超导体-1223框架
gregtech:frame_hg_alloy:13, 高温超导体-1223框架
gregtech:frame_hg_alloy:14, 高温超导体-1223框架
gregtech:frame_hg_alloy:15, 高温超导体-1223框架
gregtech:frame_wood:0, 木头框架
gregtech:frame_wood:1, 木头框架
gregtech:frame_wood:2, 木头框架
gregtech:frame_wood:3, 木头框架
gregtech:frame_wood:4, 木头框架
gregtech:frame_wood:5, 木头框架
gregtech:frame_wood:6, 木头框架
gregtech:frame_wood:7, 木头框架
gregtech:frame_wood:8, 木头框架
gregtech:frame_wood:9, 木头框架
gregtech:frame_wood:10, 木头框架
gregtech:frame_wood:11, 木头框架
gregtech:frame_wood:12, 木头框架
gregtech:frame_wood:13, 木头框架
gregtech:frame_wood:14, 木头框架
gregtech:frame_wood:15, 木头框架
gregtech:frame_stellite:0, 司太立框架
gregtech:frame_stellite:1, 司太立框架
gregtech:frame_stellite:2, 司太立框架
gregtech:frame_stellite:3, 司太立框架
gregtech:frame_stellite:4, 司太立框架
gregtech:frame_stellite:5, 司太立框架
gregtech:frame_stellite:6, 司太立框架
gregtech:frame_stellite:7, 司太立框架
gregtech:frame_stellite:8, 司太立框架
gregtech:frame_stellite:9, 司太立框架
gregtech:frame_stellite:10, 司太立框架
gregtech:frame_stellite:11, 司太立框架
gregtech:frame_stellite:12, 司太立框架
gregtech:frame_stellite:13, 司太立框架
gregtech:frame_stellite:14, 司太立框架
gregtech:frame_stellite:15, 司太立框架
gregtech:frame_eglin_steel:0, 艾格林钢框架
gregtech:frame_eglin_steel:1, 艾格林钢框架
gregtech:frame_eglin_steel:2, 艾格林钢框架
gregtech:frame_eglin_steel:3, 艾格林钢框架
gregtech:frame_eglin_steel:4, 艾格林钢框架
gregtech:frame_eglin_steel:5, 艾格林钢框架
gregtech:frame_eglin_steel:6, 艾格林钢框架
gregtech:frame_eglin_steel:7, 艾格林钢框架
gregtech:frame_eglin_steel:8, 艾格林钢框架
gregtech:frame_eglin_steel:9, 艾格林钢框架
gregtech:frame_eglin_steel:10, 艾格林钢框架
gregtech:frame_eglin_steel:11, 艾格林钢框架
gregtech:frame_eglin_steel:12, 艾格林钢框架
gregtech:frame_eglin_steel:13, 艾格林钢框架
gregtech:frame_eglin_steel:14, 艾格林钢框架
gregtech:frame_eglin_steel:15, 艾格林钢框架
gregtech:frame_blue_steel:0, 蓝钢框架
gregtech:frame_blue_steel:1, 蓝钢框架
gregtech:frame_blue_steel:2, 蓝钢框架
gregtech:frame_blue_steel:3, 蓝钢框架
gregtech:frame_blue_steel:4, 蓝钢框架
gregtech:frame_blue_steel:5, 蓝钢框架
gregtech:frame_blue_steel:6, 蓝钢框架
gregtech:frame_blue_steel:7, 蓝钢框架
gregtech:frame_blue_steel:8, 蓝钢框架
gregtech:frame_blue_steel:9, 蓝钢框架
gregtech:frame_blue_steel:10, 蓝钢框架
gregtech:frame_blue_steel:11, 蓝钢框架
gregtech:frame_blue_steel:12, 蓝钢框架
gregtech:frame_blue_steel:13, 蓝钢框架
gregtech:frame_blue_steel:14, 蓝钢框架
gregtech:frame_blue_steel:15, 蓝钢框架
gregtech:frame_tumbaga:0, 图帕伽框架
gregtech:frame_tumbaga:1, 图帕伽框架
gregtech:frame_tumbaga:2, 图帕伽框架
gregtech:frame_tumbaga:3, 图帕伽框架
gregtech:frame_tumbaga:4, 图帕伽框架
gregtech:frame_tumbaga:5, 图帕伽框架
gregtech:frame_tumbaga:6, 图帕伽框架
gregtech:frame_tumbaga:7, 图帕伽框架
gregtech:frame_tumbaga:8, 图帕伽框架
gregtech:frame_tumbaga:9, 图帕伽框架
gregtech:frame_tumbaga:10, 图帕伽框架
gregtech:frame_tumbaga:11, 图帕伽框架
gregtech:frame_tumbaga:12, 图帕伽框架
gregtech:frame_tumbaga:13, 图帕伽框架
gregtech:frame_tumbaga:14, 图帕伽框架
gregtech:frame_tumbaga:15, 图帕伽框架
gregtech:frame_lead:0, 铅框架
gregtech:frame_lead:1, 铅框架
gregtech:frame_lead:2, 铅框架
gregtech:frame_lead:3, 铅框架
gregtech:frame_lead:4, 铅框架
gregtech:frame_lead:5, 铅框架
gregtech:frame_lead:6, 铅框架
gregtech:frame_lead:7, 铅框架
gregtech:frame_lead:8, 铅框架
gregtech:frame_lead:9, 铅框架
gregtech:frame_lead:10, 铅框架
gregtech:frame_lead:11, 铅框架
gregtech:frame_lead:12, 铅框架
gregtech:frame_lead:13, 铅框架
gregtech:frame_lead:14, 铅框架
gregtech:frame_lead:15, 铅框架
gregtech:frame_potin:0, 波廷合金框架
gregtech:frame_potin:1, 波廷合金框架
gregtech:frame_potin:2, 波廷合金框架
gregtech:frame_potin:3, 波廷合金框架
gregtech:frame_potin:4, 波廷合金框架
gregtech:frame_potin:5, 波廷合金框架
gregtech:frame_potin:6, 波廷合金框架
gregtech:frame_potin:7, 波廷合金框架
gregtech:frame_potin:8, 波廷合金框架
gregtech:frame_potin:9, 波廷合金框架
gregtech:frame_potin:10, 波廷合金框架
gregtech:frame_potin:11, 波廷合金框架
gregtech:frame_potin:12, 波廷合金框架
gregtech:frame_potin:13, 波廷合金框架
gregtech:frame_potin:14, 波廷合金框架
gregtech:frame_potin:15, 波廷合金框架
gregtech:frame_invar:0, 殷钢框架
gregtech:frame_invar:1, 殷钢框架
gregtech:frame_invar:2, 殷钢框架
gregtech:frame_invar:3, 殷钢框架
gregtech:frame_invar:4, 殷钢框架
gregtech:frame_invar:5, 殷钢框架
gregtech:frame_invar:6, 殷钢框架
gregtech:frame_invar:7, 殷钢框架
gregtech:frame_invar:8, 殷钢框架
gregtech:frame_invar:9, 殷钢框架
gregtech:frame_invar:10, 殷钢框架
gregtech:frame_invar:11, 殷钢框架
gregtech:frame_invar:12, 殷钢框架
gregtech:frame_invar:13, 殷钢框架
gregtech:frame_invar:14, 殷钢框架
gregtech:frame_invar:15, 殷钢框架
gregtech:frame_talonite:0, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:1, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:2, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:3, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:4, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:5, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:6, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:7, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:8, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:9, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:10, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:11, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:12, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:13, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:14, 热压硬化钴铬硬质合金框架
gregtech:frame_talonite:15, 热压硬化钴铬硬质合金框架
gregtech:frame_titanium:0, 钛框架
gregtech:frame_titanium:1, 钛框架
gregtech:frame_titanium:2, 钛框架
gregtech:frame_titanium:3, 钛框架
gregtech:frame_titanium:4, 钛框架
gregtech:frame_titanium:5, 钛框架
gregtech:frame_titanium:6, 钛框架
gregtech:frame_titanium:7, 钛框架
gregtech:frame_titanium:8, 钛框架
gregtech:frame_titanium:9, 钛框架
gregtech:frame_titanium:10, 钛框架
gregtech:frame_titanium:11, 钛框架
gregtech:frame_titanium:12, 钛框架
gregtech:frame_titanium:13, 钛框架
gregtech:frame_titanium:14, 钛框架
gregtech:frame_titanium:15, 钛框架
gregtech:frame_babbitt_alloy:0, 巴氏合金框架
gregtech:frame_babbitt_alloy:1, 巴氏合金框架
gregtech:frame_babbitt_alloy:2, 巴氏合金框架
gregtech:frame_babbitt_alloy:3, 巴氏合金框架
gregtech:frame_babbitt_alloy:4, 巴氏合金框架
gregtech:frame_babbitt_alloy:5, 巴氏合金框架
gregtech:frame_babbitt_alloy:6, 巴氏合金框架
gregtech:frame_babbitt_alloy:7, 巴氏合金框架
gregtech:frame_babbitt_alloy:8, 巴氏合金框架
gregtech:frame_babbitt_alloy:9, 巴氏合金框架
gregtech:frame_babbitt_alloy:10, 巴氏合金框架
gregtech:frame_babbitt_alloy:11, 巴氏合金框架
gregtech:frame_babbitt_alloy:12, 巴氏合金框架
gregtech:frame_babbitt_alloy:13, 巴氏合金框架
gregtech:frame_babbitt_alloy:14, 巴氏合金框架
gregtech:frame_babbitt_alloy:15, 巴氏合金框架
gregtech:frame_red_steel:0, 红钢框架
gregtech:frame_red_steel:1, 红钢框架
gregtech:frame_red_steel:2, 红钢框架
gregtech:frame_red_steel:3, 红钢框架
gregtech:frame_red_steel:4, 红钢框架
gregtech:frame_red_steel:5, 红钢框架
gregtech:frame_red_steel:6, 红钢框架
gregtech:frame_red_steel:7, 红钢框架
gregtech:frame_red_steel:8, 红钢框架
gregtech:frame_red_steel:9, 红钢框架
gregtech:frame_red_steel:10, 红钢框架
gregtech:frame_red_steel:11, 红钢框架
gregtech:frame_red_steel:12, 红钢框架
gregtech:frame_red_steel:13, 红钢框架
gregtech:frame_red_steel:14, 红钢框架
gregtech:frame_red_steel:15, 红钢框架
gregtech:frame_inconel_a:0, 因康镍合金-625框架
gregtech:frame_inconel_a:1, 因康镍合金-625框架
gregtech:frame_inconel_a:2, 因康镍合金-625框架
gregtech:frame_inconel_a:3, 因康镍合金-625框架
gregtech:frame_inconel_a:4, 因康镍合金-625框架
gregtech:frame_inconel_a:5, 因康镍合金-625框架
gregtech:frame_inconel_a:6, 因康镍合金-625框架
gregtech:frame_inconel_a:7, 因康镍合金-625框架
gregtech:frame_inconel_a:8, 因康镍合金-625框架
gregtech:frame_inconel_a:9, 因康镍合金-625框架
gregtech:frame_inconel_a:10, 因康镍合金-625框架
gregtech:frame_inconel_a:11, 因康镍合金-625框架
gregtech:frame_inconel_a:12, 因康镍合金-625框架
gregtech:frame_inconel_a:13, 因康镍合金-625框架
gregtech:frame_inconel_a:14, 因康镍合金-625框架
gregtech:frame_inconel_a:15, 因康镍合金-625框架
gregtech:frame_aluminium:0, 铝框架
gregtech:frame_aluminium:1, 铝框架
gregtech:frame_aluminium:2, 铝框架
gregtech:frame_aluminium:3, 铝框架
gregtech:frame_aluminium:4, 铝框架
gregtech:frame_aluminium:5, 铝框架
gregtech:frame_aluminium:6, 铝框架
gregtech:frame_aluminium:7, 铝框架
gregtech:frame_aluminium:8, 铝框架
gregtech:frame_aluminium:9, 铝框架
gregtech:frame_aluminium:10, 铝框架
gregtech:frame_aluminium:11, 铝框架
gregtech:frame_aluminium:12, 铝框架
gregtech:frame_aluminium:13, 铝框架
gregtech:frame_aluminium:14, 铝框架
gregtech:frame_aluminium:15, 铝框架
gregtech:frame_staballoy:0, 贫铀合金框架
gregtech:frame_staballoy:1, 贫铀合金框架
gregtech:frame_staballoy:2, 贫铀合金框架
gregtech:frame_staballoy:3, 贫铀合金框架
gregtech:frame_staballoy:4, 贫铀合金框架
gregtech:frame_staballoy:5, 贫铀合金框架
gregtech:frame_staballoy:6, 贫铀合金框架
gregtech:frame_staballoy:7, 贫铀合金框架
gregtech:frame_staballoy:8, 贫铀合金框架
gregtech:frame_staballoy:9, 贫铀合金框架
gregtech:frame_staballoy:10, 贫铀合金框架
gregtech:frame_staballoy:11, 贫铀合金框架
gregtech:frame_staballoy:12, 贫铀合金框架
gregtech:frame_staballoy:13, 贫铀合金框架
gregtech:frame_staballoy:14, 贫铀合金框架
gregtech:frame_staballoy:15, 贫铀合金框架
gregtech:frame_iron:0, 铁框架
gregtech:frame_iron:1, 铁框架
gregtech:frame_iron:2, 铁框架
gregtech:frame_iron:3, 铁框架
gregtech:frame_iron:4, 铁框架
gregtech:frame_iron:5, 铁框架
gregtech:frame_iron:6, 铁框架
gregtech:frame_iron:7, 铁框架
gregtech:frame_iron:8, 铁框架
gregtech:frame_iron:9, 铁框架
gregtech:frame_iron:10, 铁框架
gregtech:frame_iron:11, 铁框架
gregtech:frame_iron:12, 铁框架
gregtech:frame_iron:13, 铁框架
gregtech:frame_iron:14, 铁框架
gregtech:frame_iron:15, 铁框架
gregtech:frame_grisium:0, 灰钛合金框架
gregtech:frame_grisium:1, 灰钛合金框架
gregtech:frame_grisium:2, 灰钛合金框架
gregtech:frame_grisium:3, 灰钛合金框架
gregtech:frame_grisium:4, 灰钛合金框架
gregtech:frame_grisium:5, 灰钛合金框架
gregtech:frame_grisium:6, 灰钛合金框架
gregtech:frame_grisium:7, 灰钛合金框架
gregtech:frame_grisium:8, 灰钛合金框架
gregtech:frame_grisium:9, 灰钛合金框架
gregtech:frame_grisium:10, 灰钛合金框架
gregtech:frame_grisium:11, 灰钛合金框架
gregtech:frame_grisium:12, 灰钛合金框架
gregtech:frame_grisium:13, 灰钛合金框架
gregtech:frame_grisium:14, 灰钛合金框架
gregtech:frame_grisium:15, 灰钛合金框架
gregtech:frame_tritanium:0, 三钛合金框架
gregtech:frame_tritanium:1, 三钛合金框架
gregtech:frame_tritanium:2, 三钛合金框架
gregtech:frame_tritanium:3, 三钛合金框架
gregtech:frame_tritanium:4, 三钛合金框架
gregtech:frame_tritanium:5, 三钛合金框架
gregtech:frame_tritanium:6, 三钛合金框架
gregtech:frame_tritanium:7, 三钛合金框架
gregtech:frame_tritanium:8, 三钛合金框架
gregtech:frame_tritanium:9, 三钛合金框架
gregtech:frame_tritanium:10, 三钛合金框架
gregtech:frame_tritanium:11, 三钛合金框架
gregtech:frame_tritanium:12, 三钛合金框架
gregtech:frame_tritanium:13, 三钛合金框架
gregtech:frame_tritanium:14, 三钛合金框架
gregtech:frame_tritanium:15, 三钛合金框架
gregtech:frame_neutronium:0, 中子素框架
gregtech:frame_neutronium:1, 中子素框架
gregtech:frame_neutronium:2, 中子素框架
gregtech:frame_neutronium:3, 中子素框架
gregtech:frame_neutronium:4, 中子素框架
gregtech:frame_neutronium:5, 中子素框架
gregtech:frame_neutronium:6, 中子素框架
gregtech:frame_neutronium:7, 中子素框架
gregtech:frame_neutronium:8, 中子素框架
gregtech:frame_neutronium:9, 中子素框架
gregtech:frame_neutronium:10, 中子素框架
gregtech:frame_neutronium:11, 中子素框架
gregtech:frame_neutronium:12, 中子素框架
gregtech:frame_neutronium:13, 中子素框架
gregtech:frame_neutronium:14, 中子素框架
gregtech:frame_neutronium:15, 中子素框架
gregtech:frame_black_steel:0, 黑钢框架
gregtech:frame_black_steel:1, 黑钢框架
gregtech:frame_black_steel:2, 黑钢框架
gregtech:frame_black_steel:3, 黑钢框架
gregtech:frame_black_steel:4, 黑钢框架
gregtech:frame_black_steel:5, 黑钢框架
gregtech:frame_black_steel:6, 黑钢框架
gregtech:frame_black_steel:7, 黑钢框架
gregtech:frame_black_steel:8, 黑钢框架
gregtech:frame_black_steel:9, 黑钢框架
gregtech:frame_black_steel:10, 黑钢框架
gregtech:frame_black_steel:11, 黑钢框架
gregtech:frame_black_steel:12, 黑钢框架
gregtech:frame_black_steel:13, 黑钢框架
gregtech:frame_black_steel:14, 黑钢框架
gregtech:frame_black_steel:15, 黑钢框架
gregtech:frame_zirconium_carbide:0, 碳化锆框架
gregtech:frame_zirconium_carbide:1, 碳化锆框架
gregtech:frame_zirconium_carbide:2, 碳化锆框架
gregtech:frame_zirconium_carbide:3, 碳化锆框架
gregtech:frame_zirconium_carbide:4, 碳化锆框架
gregtech:frame_zirconium_carbide:5, 碳化锆框架
gregtech:frame_zirconium_carbide:6, 碳化锆框架
gregtech:frame_zirconium_carbide:7, 碳化锆框架
gregtech:frame_zirconium_carbide:8, 碳化锆框架
gregtech:frame_zirconium_carbide:9, 碳化锆框架
gregtech:frame_zirconium_carbide:10, 碳化锆框架
gregtech:frame_zirconium_carbide:11, 碳化锆框架
gregtech:frame_zirconium_carbide:12, 碳化锆框架
gregtech:frame_zirconium_carbide:13, 碳化锆框架
gregtech:frame_zirconium_carbide:14, 碳化锆框架
gregtech:frame_zirconium_carbide:15, 碳化锆框架
gregtech:frame_steel:0, 钢框架
gregtech:frame_steel:1, 钢框架
gregtech:frame_steel:2, 钢框架
